8.23196e-009	0.142	0.692
2.82486e-005	0.142028	0.692028
3.89125e-005	0.142039	0.692039
2.02266e-005	0.14202	0.69202
1.97099e-006	0.142002	0.692001
-1.58076e-005	0.141984	0.691983
-3.3064e-005	0.141967	0.691965
-4.97531e-005	0.14195	0.691947
-6.58297e-005	0.141934	0.69193
-8.12486e-005	0.141919	0.691913
-9.59646e-005	0.141904	0.691896
-0.000109933	0.14189	0.691879
-0.000123108	0.141877	0.691863
-0.000135444	0.141864	0.691846
-0.000146897	0.141853	0.691831
-0.000157421	0.141842	0.691815
-0.000166971	0.141832	0.691799
-0.000175501	0.141823	0.691784
-0.000182967	0.141816	0.691769
-0.000189322	0.141809	0.691754
-0.000194521	0.141804	0.69174
-0.000198519	0.141799	0.691725
-0.000201271	0.141796	0.691711
-0.000202729	0.141794	0.691697
-0.000202849	0.141793	0.691683
-0.000201587	0.141795	0.69167
-0.000198894	0.141796	0.691656
-0.000194724	0.1418	0.691643
-0.000189034	0.141805	0.69163
-0.000181776	0.141812	0.691617
-0.000172904	0.14182	0.691605
-0.000162373	0.14183	0.691592
-0.000150136	0.141841	0.69158
-0.000136146	0.141855	0.691568
-0.000120358	0.14187	0.691556
-0.000102725	0.141886	0.691544
-8.31998e-005	0.141905	0.691533
-6.17366e-005	0.141925	0.691521
-3.82892e-005	0.141948	0.69151
-1.28096e-005	0.141972	0.691499
1.47482e-005	0.141999	0.691488
4.44314e-005	0.142027	0.691476
7.62861e-005	0.142057	0.691465
0.000110361	0.14209	0.691455
0.000146704	0.142125	0.691444
0.000185358	0.142162	0.691434
0.000226375	0.142202	0.691424
0.000269797	0.142243	0.691414
0.000315675	0.142287	0.691404
0.000364065	0.142334	0.691393
0.000415003	0.142383	0.691384
0.000468535	0.142435	0.691374
0.000524713	0.142488	0.691365
0.000583586	0.142545	0.691356
0.0006452	0.142605	0.691345
0.000709614	0.142667	0.691336
0.000776866	0.142732	0.691327
0.000847002	0.142799	0.691318
0.000920072	0.142869	0.691309
0.000996133	0.142942	0.691299
0.00107522	0.143019	0.691291
0.0011574	0.143098	0.691281
0.00124269	0.143181	0.691273
0.00133117	0.143265	0.691264
0.00142289	0.143354	0.691255
0.00151788	0.143446	0.691247
0.0016162	0.143541	0.691238
0.00171789	0.143639	0.691229
0.00182301	0.14374	0.69122
0.0019316	0.143845	0.691211
0.00204372	0.143954	0.691203
0.00215942	0.144065	0.691194
0.00227874	0.144181	0.691186
0.00240174	0.144299	0.691176
0.00252846	0.144422	0.691168
0.00265895	0.144547	0.69116
0.00279328	0.144677	0.691151
0.00293148	0.14481	0.691142
0.00307361	0.144948	0.691133
0.00321972	0.145089	0.691124
0.00336986	0.145234	0.691115
0.00352408	0.145382	0.691106
0.00368242	0.145535	0.691098
0.00384496	0.145692	0.691088
0.00401172	0.145852	0.691079
0.00418277	0.146018	0.69107
0.00435817	0.146187	0.691061
0.00453795	0.14636	0.69105
0.00472218	0.146538	0.691041
0.00491089	0.14672	0.691031
0.00510416	0.146907	0.691021
0.00530203	0.147098	0.691011
0.00550455	0.147293	0.691
0.00571179	0.147493	0.69099
0.00592372	0.147698	0.690979
0.00614059	0.147906	0.690968
0.00636224	0.14812	0.690957
0.00658879	0.148338	0.690945
0.00682036	0.148562	0.690935
0.00705691	0.14879	0.690922
0.0072986	0.149023	0.69091
0.00754536	0.149261	0.690898
0.00779732	0.149504	0.690885
0.00805456	0.149752	0.690871
0.00831709	0.150005	0.690859
0.00858496	0.150263	0.690844
0.00885826	0.150527	0.690831
0.00913694	0.150796	0.690816
0.00942117	0.15107	0.690801
0.00971103	0.151349	0.690786
0.0100065	0.151634	0.69077
0.0103076	0.151924	0.690753
0.0106147	0.15222	0.690737
0.0109273	0.152522	0.69072
0.0112458	0.152828	0.690702
0.0115703	0.153142	0.690684
0.0119007	0.15346	0.690664
0.0122371	0.153784	0.690645
0.0125797	0.154114	0.690625
0.0129283	0.15445	0.690604
0.0132832	0.154792	0.690583
0.0136443	0.15514	0.690561
0.0140117	0.155495	0.690538
0.0143855	0.155855	0.690516
0.0147657	0.156222	0.690491
0.0151524	0.156594	0.690466
0.0155456	0.156974	0.69044
0.0159455	0.15736	0.690413
0.016352	0.157751	0.690385
0.0167653	0.15815	0.690357
0.0171852	0.158555	0.690328
0.0176121	0.158967	0.690298
0.0180458	0.159385	0.690266
0.0184865	0.15981	0.690233
0.0189341	0.160243	0.6902
0.0193889	0.160681	0.690166
0.0198509	0.161128	0.690129
0.0203199	0.16158	0.690093
0.0207962	0.162041	0.690055
0.0212799	0.162508	0.690015
0.0217709	0.162983	0.689975
0.0222693	0.163464	0.689933
0.0227753	0.163953	0.689889
0.0232889	0.164449	0.689845
0.0238099	0.164954	0.689798
0.0243387	0.165465	0.68975
0.0248752	0.165985	0.689701
0.0254195	0.166512	0.68965
0.0259716	0.167047	0.689597
0.0265315	0.16759	0.689543
0.0270996	0.16814	0.689486
0.0276756	0.1687	0.689428
0.0282594	0.169266	0.689369
0.0288512	0.169841	0.689307
0.0294506	0.170425	0.689243
0.0300576	0.171016	0.689178
0.0306721	0.171616	0.68911
0.0312939	0.172223	0.68904
0.0319231	0.17284	0.688968
0.0325593	0.173465	0.688895
0.0332026	0.174098	0.688819
0.0338529	0.17474	0.68874
0.0345099	0.17539	0.68866
0.0351736	0.17605	0.688577
0.0358438	0.176718	0.688492
0.0365204	0.177394	0.688404
0.0372035	0.17808	0.688314
0.0378926	0.178774	0.688222
0.0385878	0.179477	0.688127
0.0392889	0.180189	0.688029
0.0399959	0.18091	0.687929
0.0407084	0.18164	0.687826
0.0414265	0.182379	0.687721
0.0421501	0.183127	0.687612
0.0428788	0.183884	0.687501
0.0436127	0.18465	0.687387
0.0443515	0.185425	0.687271
0.0450952	0.18621	0.687151
