6.4	6	1.11022e-010
6.4	6	-2
6.5	6	0
6.5	7	-1
6.6	6	-1
6.7	6	-1
6.7	7	0
6.7	7	-2
6.9	6	-1.11022e-010
6.9	7	-2
6.9	6	-1
7	8	-1
7.2	6	1.11022e-010
7.1	8	-3
7.1	6	0
7.3	8	-1
7.4	7	-2
7.3	7	-1
7.4	7	-1
7.6	7	-2
7.6	8	-1
7.5	8	-2
7.7	7	-1
7.8	8	-2
7.8	8	-1
7.8	7	-2
7.9	9	-2
8.1	7	-2
8	9	-1
7.9	7	-2
7.9	9	-2
7.7	8	-2
7.6	8	-2
7.5	9	-2
7.4	7	-2
7.4	10	-2
7.1	8	-2
7.1	8	-2
7	9	-3
6.8	8	-1
6.7	10	-4
6.6	8	-1
6.4	8	-3
6.5	10	-2
6.2	9	-2
6	8	-3
6.1	9	-3
5.8	10	-2
5.7	8	-3
5.6	10	-2
5.6	8	-3
5.1	10	-3
5.3	9	-3
5	9	-2
5	10	-3
4.6	9	-3
4.8	9	-3
4.3	10	-3
4.5	9	-3
4.1	10	-2
4	8	-4
4	11	-3
3.6	9	-3
3.7	9	-3
3.5	10	-3
3.1	10	-4
3.3	9	-2
2.8	10	-4
2.9	9	-3
2.7	10	-4
2.5	10	-2
2.3	10	-5
2.1	8	-2
2.1	11	-4
1.9	9	-3
1.6	10	-4
1.6	9	-3
1.4	10	-4
1	10	-3
1.2	9	-4
0.9	10	-3
0.9	10	-4
-0.3	8	-4
1.2	10	-3
-0.2	10	-4
0.5	9	-3
-0.2	10	-4
-0.9	10	-4
0.3	8	-3
-1.1	10	-5
-0.3	9	-2
-1.2	8	-5
-1.2	11	-3
-1.2	9	-4
-1.9	8	-4
-0.7	10	-3
-1.9	9	-4
-2.1	8	-4
-2.1	10	-4
-2	7	-3
-3	10	-5
-2.1	8	-2
-2.2	10	-5
-2.9	7	-4
-3.7	9	-3
-2.2	8	-4
-3.7	8	-4
-3.1	9	-3
-3.6	8	-5
-3.7	8	-3
-3.8	7	-3
-3.7	9	-5
-4.5	7	-3
-3.7	8	-4
-4.4	7	-4
-4.5	7	-3
-4.4	8	-4
-4.5	7	-4
-5	8	-4
-4.4	6	-3
-5.8	6	-4
-4.4	9	-3
-4.5	5	-4
-7	7	-4
-4	6	-3
-6	7	-4
-5	6	-4
-6	6	-3
-5	5	-4
-6	7	-3
-6	5	-4
-6	6	-4
-5	6	-3
-7	4	-3
-6	6	-4
-5	5	-4
-7	5	-3
-6	5	-3
-6	4	-4
-6	4	-4
-6	6	-2
-8	3	-5
-4	5	-3
-8	4	-3
-6	3	-3
-5	4	-4
-7	4	-4
-7	4	-2
-5	2	-5
-7	4	-2
-6	3	-4
-6	4	-4
-7	1	-2
-5	4	-5
-7	2	-2
-5	3	-4
-7	1	-3
-6	4	-4
-5	1	-3
-6	3	-4
-5	0	-3
-7	4	-3
-5	0	-5
-6	2	-2
-5	1	-4
-4	2	-3
-7	1	-4
-4	0	-3
-6	2	-4
-4	5.55112e-011	-4
-5	1	-3
-4	1	-3
-6	1	-5
-2	-1	-3
-6	1	-4
-4	-5.55112e-011	-3
-3	0	-5
-4	0	-3
-4	5.55112e-011	-4
-3	-5.55112e-011	-4
-3	-2	-4
-2	1	-4
-3	-1	-4
-2	-1	-5
-2	0	-3
-2	-2	-5
0	-1	-5
-2	-1	-4
0	-1	-4
0	-2	-5
-1	-2	-5
1	-1	-4
2.77556e-011	-2	-5
1	-2	-5
1	-3	-5
2	-1	-6
1	-2	-4
2	-4	-5
3	-2	-5
2	-1	-6
2	-5	-4
4	-2	-7
3	-2	-4
3	-4	-6
5	-3	-6
4	-4	-5
4	-2	-6
5	-4	-5
4	-5	-6
6	-3	-6
6	-3	-6
5	-5	-5
6	-3	-7
5	-5	-5
8	-5	-7
6	-4	-5
8	-4	-6
6	-5	-7
7	-5	-6
9	-5	-6
7	-5	-6
8	-6	-6
8	-4	-6
9	-6	-7
9	-6	-6
8	-5	-6
10	-7	-7
9	-5	-6
9	-6	-6
11	-7	-7
9	-6	-6
10	-7	-7
10	-6	-6
11	-7	-6
10	-8	-6
12	-5	-7
10	-9	-7
11	-7	-5
12	-8	-8
11	-6	-5
11	-9	-7
13	-8	-7
11	-8	-6
12	-8	-5
12	-9	-8
13	-9	-5
12	-8	-7
12	-9	-6
14	-9	-6
11	-9	-7
14	-10	-5
12	-10	-7
13	-9	-6
14	-9	-6
13	-11	-6
13	-11	-5
13	-9	-7
14	-11	-6
13	-11	-5
14	-10	-7
13	-12	-4
14	-11	-7
14	-11	-5
12	-11	-7
16	-13	-4
12	-11	-5
15	-11	-7
13	-13	-4
15	-13	-6
13	-13	-5
14	-11	-5
14	-14	-5
13	-12	-5
15	-14	-5
13	-13	-5
14	-14	-4
14	-13	-6
13	-14	-3
14	-14	-6
14	-13	-4
13	-16	-4
14	-13	-4
14	-15	-4
12	-15	-5
14	-15	-3
14	-15	-5
12	-15	-3
14	-16	-4
13	-14	-3
11	-17	-4
15	-15	-3
12	-16	-4
13	-16	-3
12	-16	-3
12	-17	-3
14	-16	-3
11	-16	-3
12	-17	-2
11	-17	-3
12	-17	-3
13	-16	-2
10	-19	-1
13	-16	-4
9	-17	-1
12	-19	-2
11	-16	-2
10	-18	-2
11	-19	-1
10	-16	-2
10	-19	-1
10	-18	-2
10	-18	0
9	-17	-2
9	-19	-1
10	-20	-1.11022e-010
9	-17	-1
9	-18	0
8	-19	-1
7	-18	-1
10	-19	-1.11022e-010
7	-19	1
8	-18	-1
7	-19	1
8	-19	-1
6	-18	1
7	-20	0
7	-18	1
6	-19	1
5	-20	1
7	-17	1.11022e-010
5	-20	2
6	-19	1
5	-18	1.11022e-010
5	-20	3
4	-17	5.55112e-011
4	-21	3
5	-17	1
3	-19	2
4	-20	2
3	-17	2
4	-20	2
1	-18	2
4	-18	3
2	-19	2
2	-18	3
1	-19	2
3	-18	3
0	-18	3
1	-18	4
1	-18	1
1	-18	5
1	-18	2
-2	-17	4
1	-19	4
-1	-16	3
-1	-18	3
-1	-17	5
-1	-17	3
-2	-17	5
-2	-17	3
-2	-17	5
-1	-17	4
-4	-15	4
-3	-18	5
-2	-14	3
-4	-17	6
-4	-16	5
-3	-15	4
-4	-16	5
-5	-15	4
-5	-14	6
-3	-17	5
-6	-13	5
-6	-15	5
-4	-14	6
-6	-15	5
-6	-13	5
-7	-13	6
-6	-14	5
-6	-14	7
-7	-12	4
-7	-13	7
-8	-12	5
-6	-13	6
-8	-12	7
-8	-12	4
-8	-11	8
-8	-11	5
-9	-12	6
-8	-11	8
-9	-9	5
-9	-12	6
-8	-9	7
-10	-10	6
-10	-9	7
-9	-10	6
-10	-9	7
-10	-9	7
-10	-8	6
-10	-7	7
-10	-9	7
-11	-7	6
-11	-8	7
-11	-6	7
-10	-8	7
-12	-5	7
-10	-8	7
-12	-4	7
-12	-6	7
-10	-6	6
-13	-4	8
-12	-5	8
-10	-5	6
-14	-3	8
-11	-5	7
-12	-2	6
-13	-4	9
-12	-2	6
-12	-3	7
-13	-3	8
-13	-1	7
-12	-2	8
-13	-2	7
-13	1	7
-12	-3	8
-13	1	7
-13	-1	8
-13	1	7
-14	5.55112e-011	7
-12	1	8
-14	1	7
-12	-5.55112e-011	8
-13	2	7
-12	3	4
-13	5.55112e-011	10
-13	2	8
-12	1	5
-13	3	9
-12	3	4
-12	1	9
-14	4	8
-11	2	5
-11	2	5
-13	5	8
-13	1	9
-9	5	1
-14	2	13
-11	4	3
-11	4	6
-13	5	7
-10	2	6
-11	5	4
-12	4	9
-12	4	7
-9	4	3
-12	5	7
-11	5	8
-11	4	5
-11	6	4
-9	3	6
-12	7	7
-10	4	5
-9	5	4
-12	5	10
-10	6	2
-9	6	6
-10	4	4
-11	7	8
-10	5	5
-8	6	4
-12	6	9
-7	6	-5.55112e-011
-11	6	8
-9	6	4
-9	5	6
-9	7	3
-9	6	6
-10	7	6
-7	5	2
-11	7	8
-8	7	4
-8	6	4
-9	6	5
-8	7	5
-8	6	4
-9	7	4
-10	7	8
-6	7	1
-7	6	4
-9	7	5
-10	8	7
-5	6	1
-8	6	4
-8	8	5
-9	6	8
-6	8	-5.55112e-011
-8	6	6
-7	8	2
-7	7	6
-6	5	5.55112e-011
-9	9	9
-6	7	3
-7	7	1
-6	6	6
-7	7	2
-8	8	6
-6	8	3
-7	6	5
-5	7	1
-7	8	4
-7	6	5
-6	8	3
-6	7	6
-6	7	-1
-6	7	5
-6	7	6
-5	7	-1
-8	8	9
-3	6	-4
-7	8	9
-5	7	0
-7	6	5
-5	9	4
-4	6	2
-7	6	3
-3	7	2
-7	9	3
-5	6	6
-5	6	5.55112e-011
-5	9	5
-6	6	4
-4	8	0
-4	5	2
-5	7	5
-6	8	4
-3	6	-5.55112e-011
-6	8	5
-4	5	2
-5	8	4
-4	6	1
-3	7	1
-6	7	4
-5	7	5
-3	6	1
-4	7	2
-5	6	3
-4	7	2
-4	7	4
-3	6	2
-5	6	5.55112e-011
-4	7	6
-3	6	5.55112e-011
-3	6	2
-6	8	4
-2	4	1
-4	8	2
-4	6	4
-2	4	-1
-6	9	7
-2	5	-2
-4	6	5
-3	7	0
-3	4	3
-3	8	1
-4	4	5
-2	7	-3
-5	5	6
-3	8	3
-2	3	-1
-3	6	2
-4	7	4
-3	6	2
-2	4	1
-3	7	2
-3	4	1
-3	6	2
-2	6	1
-4	4	6
-2	6	-3
-3	6	5
-2	3	-1
-3	9	4
-2	2	-2
-4	6	6
1.11022e-010	5	-2
-5	5	5
-1	4	-1
-3	7	4
-2	3	-2
-3	6	6
-1	3	-2
-2	6	2
-5	5	5
1.11022e-010	4	-1
-3	5	1
0	3	-1
-4	6	5
-3	4	2
1.11022e-010	4	-2
-2	4	3
-4	5	5
0	4	-6
-3	4	6
-2	5	2
-1	3	-2
-2	4	3
-2	4	2
-3	4	2
0	3	-2
-2	6	2
-2	2	3
-1	4	-2
-2	3	2
-2	4	3
-2	4	1
-1	3	0
-1	4	2
-3	3	2
0	3	-2
-2	4	3
-1	2	-1
-1	4	2
-3	2	3
0	5	-2
-2	1	3
0	3	-1
-3	5	2
-1	1	3
-1	3	-1
-1.11022e-010	3	-2
-2	3	3
-2	2	3
-1.11022e-010	3	-1
-1	1	-1
-1	4	2
-1	2	-1
-2	2	3
-1	3	4
1.11022e-010	2	-6
-1	1	3
-2	4	3
0	1	-1
-1	2	5.55112e-011
-1	2	2
0	2	-1
-2	1	1
0	4	1
-1	5.55112e-011	-1
-1	1	5
-1.11022e-010	2	-5
-1	2	3
0	2	-2
-2	1	5
0	2	-2
0	0	1
-1	2	-1
-1	2	2
1	0	-3
-2	1	3
0	2	3
0	5.55112e-011	-4
-1	2	4
0	-5.55112e-011	-5
0	1	4
-1	1	-1
-1.11022e-010	0	0
-2	2	4
2	5.55112e-011	-5
-1	1	3
1	-1	-2
-2	2	3
0	-5.55112e-011	-1
0	5.55112e-011	0
2	-5.55112e-011	-3
-3	1	3
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
