-0.333679	-8.82876	-82.0848	
-0.342549	-8.91002	-80.4236	
-0.351498	-8.98961	-78.7519	
-0.360527	-9.06752	-77.07	
-0.369633	-9.14374	-75.3783	
-0.378814	-9.21827	-73.677	
-0.388069	-9.29109	-71.9664	
-0.397396	-9.3622	-70.2468	
-0.406793	-9.43158	-68.5186	
-0.416258	-9.49923	-66.782	
-0.425791	-9.56514	-65.0373	
-0.435388	-9.62931	-63.2849	
-0.445049	-9.69171	-61.5251	
-0.454771	-9.75235	-59.7581	
-0.464553	-9.81123	-57.9843	
-0.474393	-9.86832	-56.2039	
-0.484289	-9.92363	-54.4174	
-0.494239	-9.97715	-52.625	
-0.504243	-10.0289	-50.8269	
-0.514297	-10.0788	-49.0236	
-0.5244	-10.1269	-47.2153	
-0.53455	-10.1732	-45.4024	
-0.544745	-10.2177	-43.5851	
-0.554985	-10.2604	-41.7638	
-0.565266	-10.3013	-39.9387	
-0.575587	-10.3403	-38.1102	
-0.585946	-10.3775	-36.2787	
-0.596341	-10.4128	-34.4443	
-0.606771	-10.4464	-32.6075	
-0.617233	-10.4781	-30.7685	
-0.627726	-10.5079	-28.9276	
-0.638248	-10.5359	-27.0852	
-0.648797	-10.5621	-25.2415	
-0.659372	-10.5864	-23.397	
-0.669969	-10.6089	-21.5518	
-0.680589	-10.6295	-19.7063	
-0.691228	-10.6483	-17.8607	
-0.701885	-10.6652	-16.0155	
-0.712558	-10.6803	-14.171	
-0.723245	-10.6936	-12.3273	
-0.733944	-10.705	-10.4849	
-0.744654	-10.7145	-8.64395	
-0.755373	-10.7222	-6.80487	
-0.766098	-10.7281	-4.96793	
-0.776828	-10.7322	-3.13344	
-0.787562	-10.7344	-1.30168	
-0.798296	-10.7348	0.527033	
-0.809031	-10.7334	2.35241	
-0.819763	-10.7301	4.17414	
-0.83049	-10.725	5.99195	
-0.841212	-10.7181	7.80552	
-0.851926	-10.7094	9.61456	
-0.86263	-10.6989	11.4188	
-0.873323	-10.6866	13.2179	
-0.884003	-10.6724	15.0116	
-0.894667	-10.6565	16.7997	
-0.905315	-10.6388	18.5817	
-0.915944	-10.6194	20.3575	
-0.926553	-10.5981	22.1268	
-0.93714	-10.5751	23.8892	
-0.947703	-10.5504	25.6445	
-0.95824	-10.5238	27.3925	
-0.96875	-10.4956	29.1327	
-0.979231	-10.4656	30.8651	
-0.989681	-10.4338	32.5892	
-1.0001	-10.4004	34.3048	
-1.01048	-10.3652	36.0117	
-1.02083	-10.3284	37.7096	
-1.03114	-10.2898	39.3982	
-1.04141	-10.2496	41.0772	
-1.05164	-10.2077	42.7465	
-1.06182	-10.1641	44.4057	
-1.07196	-10.1189	46.0545	
-1.08206	-10.072	47.6928	
-1.09211	-10.0235	49.3202	
-1.10211	-9.97335	50.9366	
-1.11205	-9.92161	52.5416	
-1.12195	-9.86827	54.135	
-1.13179	-9.81335	55.7167	
-1.14157	-9.75685	57.2863	
-1.1513	-9.69878	58.8435	
-1.16097	-9.63916	60.3883	
-1.17058	-9.57801	61.9203	
-1.18013	-9.51533	63.4393	
-1.18961	-9.45113	64.9451	
-1.19903	-9.38544	66.4375	
-1.20838	-9.31826	67.9162	
-1.21766	-9.24961	69.381	
-1.22688	-9.1795	70.8317	
-1.23602	-9.10795	72.2681	
-1.24509	-9.03497	73.6899	
-1.25409	-8.96058	75.0971	
-1.26302	-8.88478	76.4893	
-1.27186	-8.80761	77.8664	
-1.28063	-8.72906	79.2281	
-1.28932	-8.64915	80.5743	
-1.29793	-8.56791	81.9048	
-1.30645	-8.48535	83.2193	
-1.3149	-8.40148	84.5178	
-1.32326	-8.31632	85.8	
-1.33153	-8.22989	87.0657	
-1.33972	-8.14219	88.3148	
-1.34781	-8.05326	89.547	
-1.35582	-7.96311	90.7623	
-1.36374	-7.87174	91.9604	
-1.37157	-7.77919	93.1412	
-1.3793	-7.68547	94.3045	
-1.38694	-7.59059	95.4502	
-1.39448	-7.49457	96.5781	
-1.40193	-7.39744	97.688	
-1.40927	-7.2992	98.7799	
-1.41652	-7.19988	99.8535	
-1.42367	-7.0995	100.909	
-1.43072	-6.99807	101.945	
-1.43767	-6.89562	102.964	
-1.44451	-6.79215	103.963	
-1.45125	-6.6877	104.943	
-1.45789	-6.58227	105.905	
-1.46442	-6.47589	106.847	
-1.47084	-6.36858	107.77	
-1.47715	-6.26036	108.673	
-1.48336	-6.15124	109.557	
-1.48946	-6.04125	110.422	
-1.49544	-5.93041	111.267	
-1.50132	-5.81873	112.092	
-1.50708	-5.70623	112.897	
-1.51273	-5.59294	113.682	
-1.51826	-5.47887	114.447	
-1.52369	-5.36405	115.192	
-1.52899	-5.2485	115.917	
-1.53418	-5.13222	116.621	
-1.53926	-5.01526	117.305	
-1.54421	-4.89762	117.968	
-1.54905	-4.77933	118.611	
-1.55377	-4.66041	119.234	
-1.55837	-4.54087	119.835	
-1.56285	-4.42074	120.416	
-1.56721	-4.30004	120.977	
-1.57145	-4.1788	121.516	
-1.57557	-4.05702	122.035	
-1.57957	-3.93473	122.532	
-1.58344	-3.81196	123.009	
-1.58719	-3.68872	123.465	
-1.59082	-3.56504	123.9	
-1.59432	-3.44093	124.314	
-1.5977	-3.31642	124.706	
-1.60095	-3.19153	125.078	
-1.60408	-3.06627	125.429	
-1.60709	-2.94068	125.758	
-1.60996	-2.81476	126.067	
-1.61272	-2.68855	126.354	
-1.61534	-2.56206	126.62	
-1.61784	-2.43532	126.865	
-1.62021	-2.30834	127.089	
-1.62246	-2.18114	127.292	
-1.62457	-2.05376	127.474	
-1.62656	-1.9262	127.635	
-1.62843	-1.7985	127.775	
-1.63016	-1.67066	127.894	
-1.63177	-1.54271	127.992	
-1.63325	-1.41468	128.069	
-1.6346	-1.28658	128.125	
-1.63582	-1.15844	128.16	
-1.63691	-1.03027	128.174	
-1.63788	-0.9021	128.167	
-1.63872	-0.773944	128.14	
-1.63943	-0.645826	128.092	
-1.64001	-0.517766	128.024	
-1.64046	-0.389786	127.935	
-1.64079	-0.261904	127.825	
-1.64099	-0.134143	127.695	
-1.64106	-0.00652124	127.544	
-1.641	0.120939	127.374	
-1.64082	0.248219	127.183	
-1.6405	0.375298	126.971	
-1.64006	0.502155	126.74	
-1.6395	0.628772	126.489	
-1.63881	0.755127	126.218	
-1.63799	0.881201	125.927	
-1.63704	1.00697	125.617	
-1.63598	1.13243	125.286	
-1.63478	1.25754	124.937	
-1.63346	1.38229	124.568	
-1.63202	1.50667	124.179	
-1.63045	1.63065	123.772	
-1.62875	1.75421	123.345	
-1.62694	1.87733	122.9	
-1.625	2	122.435	
-1.62294	2.1222	121.952	
-1.62076	2.2439	121.451	
-1.61845	2.36509	120.93	
-1.61603	2.48575	120.392	
-1.61348	2.60587	119.835	
-1.61081	2.72542	119.261	
-1.60803	2.84438	118.668	
-1.60513	2.96275	118.058	
-1.6021	3.08049	117.43	
-1.59896	3.1976	116.785	
-1.59571	3.31406	116.122	
-1.59234	3.42984	115.442	
-1.58885	3.54494	114.745	
-1.58525	3.65933	114.032	
-1.58153	3.77299	113.301	
-1.5777	3.88592	112.554	
-1.57376	3.9981	111.791	
-1.56971	4.1095	111.012	
-1.56554	4.22012	110.216	
-1.56127	4.32993	109.405	
-1.55688	4.43892	108.578	
-1.55239	4.54708	107.736	
-1.54779	4.65439	106.878	
-1.54308	4.76083	106.005	
-1.53827	4.86639	105.118	
-1.53335	4.97106	104.215	
-1.52832	5.07482	103.298	
-1.5232	5.17765	102.367	
-1.51797	5.27955	101.421	
-1.51264	5.38049	100.462	
-1.50721	5.48047	99.4883	
-1.50168	5.57946	98.5014	
-1.49605	5.67746	97.5012	
-1.49032	5.77446	96.4878	
-1.4845	5.87043	95.4615	
-1.47858	5.96538	94.4223	
-1.47257	6.05928	93.3707	
-1.46647	6.15212	92.3067	
-1.46027	6.24388	91.2306	
-1.45398	6.33457	90.1426	
-1.4476	6.42417	89.0429	
-1.44113	6.51265	87.9317	
-1.43457	6.60003	86.8093	
-1.42793	6.68627	85.6758	
-1.4212	6.77137	84.5315	
-1.41439	6.85533	83.3766	
-1.40749	6.93812	82.2114	
-1.40051	7.01975	81.036	
-1.39345	7.10019	79.8507	
-1.38631	7.17945	78.6557	
-1.37909	7.2575	77.4513	
-1.3718	7.33435	76.2376	
-1.36443	7.40997	75.015	
-1.35698	7.48437	73.7836	
-1.34946	7.55754	72.5436	
-1.34186	7.62946	71.2954	
-1.3342	7.70013	70.0391	
-1.32646	7.76953	68.775	
-1.31866	7.83767	67.5032	
-1.31079	7.90454	66.2242	
-1.30285	7.97012	64.938	
-1.29485	8.03441	63.645	
-1.28678	8.09741	62.3453	
-1.27865	8.1591	61.0393	
-1.27046	8.21948	59.7271	
-1.26222	8.27855	58.409	
-1.25391	8.3363	57.0852	
-1.24554	8.39272	55.756	
-1.23712	8.44781	54.4216	
-1.22865	8.50156	53.0823	
-1.22012	8.55397	51.7383	
-1.21154	8.60504	50.3898	
-1.20291	8.65475	49.0372	
-1.19423	8.70311	47.6806	
-1.18551	8.75011	46.3202	
-1.17673	8.79575	44.9564	
-1.16791	8.84002	43.5894	
-1.15905	8.88293	42.2194	
-1.15015	8.92446	40.8466	
-1.1412	8.96462	39.4714	
-1.13222	9.0034	38.0939	
-1.1232	9.04081	36.7143	
-1.11414	9.07683	35.3331	
-1.10504	9.11147	33.9503	
-1.09592	9.14473	32.5662	
-1.08676	9.1766	31.1811	
-1.07756	9.20709	29.7952	
-1.06834	9.23619	28.4088	
-1.05909	9.26391	27.022	
-1.04981	9.29024	25.6352	
-1.04051	9.31518	24.2486	
-1.03118	9.33874	22.8624	
-1.02183	9.3609	21.4768	
-1.01246	9.38169	20.0921	
-1.00307	9.40109	18.7086	
-0.993661	9.41911	17.3264	
-0.984234	9.43574	15.9458	
-0.97479	9.451	14.5671	
-0.965332	9.46488	13.1904	
-0.955861	9.47738	11.816	
-0.946378	9.48851	10.4442	
-0.936884	9.49827	9.07519	
-0.927382	9.50666	7.70915	
-0.917872	9.51369	6.34634	
-0.908355	9.51936	4.98699	
-0.898833	9.52366	3.63133	
-0.889308	9.52662	2.27958	
-0.879781	9.52823	0.931976	
-0.870252	9.52849	-0.411267	
-0.860724	9.5274	-1.74993	
-0.851198	9.52499	-3.08378	
-0.841675	9.52124	-4.4126	
-0.832156	9.51616	-5.73619	
-0.822643	9.50977	-7.05431	
-0.813137	9.50206	-8.36675	
-0.803639	9.49304	-9.6733	
-0.794151	9.48271	-10.9738	
-0.784674	9.47109	-12.2679	
-0.775209	9.45818	-13.5555	
-0.765758	9.44398	-14.8364	
-0.756322	9.42851	-16.1103	
-0.746901	9.41176	-17.3772	
-0.737499	9.39376	-18.6366	
-0.728114	9.37449	-19.8886	
-0.71875	9.35398	-21.1327	
-0.709407	9.33223	-22.369	
-0.700086	9.30925	-23.5971	
-0.690789	9.28504	-24.8169	
-0.681516	9.25962	-26.0282	
-0.67227	9.23299	-27.2307	
-0.663051	9.20516	-28.4244	
-0.65386	9.17614	-29.609	
-0.644699	9.14594	-30.7844	
-0.635568	9.11457	-31.9503	
-0.62647	9.08204	-33.1065	
-0.617405	9.04836	-34.253	
-0.608374	9.01354	-35.3895	
-0.599378	8.97759	-36.5159	
-0.590419	8.94051	-37.6319	
-0.581497	8.90233	-38.7375	
-0.572615	8.86304	-39.8324	
-0.563772	8.82267	-40.9165	
-0.55497	8.78121	-41.9897	
-0.54621	8.73869	-43.0517	
-0.537493	8.69511	-44.1024	
-0.52882	8.65049	-45.1417	
-0.520192	8.60483	-46.1694	
-0.51161	8.55816	-47.1854	
-0.503076	8.51047	-48.1894	
-0.49459	8.46178	-49.1815	
-0.486153	8.41211	-50.1613	
-0.477766	8.36146	-51.1289	
-0.46943	8.30985	-52.084	
-0.461147	8.2573	-53.0265	
-0.452916	8.20381	-53.9563	
-0.444739	8.14939	-54.8733	
-0.436617	8.09406	-55.7773	
-0.428551	8.03784	-56.6682	
-0.420542	7.98073	-57.5459	
-0.41259	7.92275	-58.4102	
-0.404697	7.86392	-59.2612	
-0.396863	7.80423	-60.0985	
-0.389089	7.74372	-60.9222	
-0.381375	7.68239	-61.7321	
-0.373724	7.62026	-62.5282	
-0.366135	7.55734	-63.3102	
-0.35861	7.49365	-64.0782	
-0.351148	7.42919	-64.8319	
-0.343752	7.36399	-65.5715	
-0.33642	7.29805	-66.2966	
-0.329156	7.2314	-67.0073	
-0.321958	7.16404	-67.7035	
-0.314828	7.096	-68.385	
-0.307766	7.02728	-69.0519	
-0.300773	6.9579	-69.7039	
-0.293851	6.88788	-70.3411	
-0.286998	6.81722	-70.9634	
-0.280216	6.74595	-71.5708	
-0.273506	6.67409	-72.163	
-0.266868	6.60163	-72.7401	
-0.260303	6.52861	-73.3021	
-0.253811	6.45503	-73.8488	
-0.247393	6.38092	-74.3803	
-0.24105	6.30628	-74.8964	
-0.234781	6.23113	-75.3971	
-0.228588	6.15549	-75.8824	
-0.22247	6.07937	-76.3522	
-0.216429	6.00279	-76.8065	
-0.210465	5.92576	-77.2453	
-0.204578	5.8483	-77.6684	
-0.198768	5.77043	-78.076	
-0.193037	5.69216	-78.4679	
-0.187384	5.6135	-78.8442	
-0.18181	5.53447	-79.2047	
-0.176315	5.4551	-79.5496	
-0.1709	5.37538	-79.8787	
-0.165564	5.29534	-80.1921	
-0.160309	5.215	-80.4898	
-0.155135	5.13437	-80.7717	
-0.150041	5.05346	-81.0378	
-0.145028	4.9723	-81.2882	
-0.140096	4.89089	-81.5228	
-0.135246	4.80926	-81.7417	
-0.130478	4.72741	-81.9448	
-0.125791	4.64537	-82.1321	
-0.121187	4.56315	-82.3038	
-0.116665	4.48077	-82.4597	
-0.112226	4.39824	-82.6	
-0.107869	4.31558	-82.7245	
-0.103594	4.2328	-82.8334	
-0.099403	4.14992	-82.9267	
-0.0952946	4.06695	-83.0044	
-0.0912692	3.98391	-83.0665	
-0.0873268	3.90082	-83.1131	
-0.0834675	3.81769	-83.1442	
-0.0796914	3.73454	-83.1599	
-0.0759985	3.65138	-83.1601	
-0.0723887	3.56822	-83.145	
-0.068862	3.48509	-83.1146	
-0.0654185	3.402	-83.0689	
-0.062058	3.31896	-83.008	
-0.0587805	3.23599	-82.932	
-0.055586	3.1531	-82.8408	
-0.0524743	3.07031	-82.7346	
-0.0494453	2.98764	-82.6135	
-0.046499	2.90509	-82.4774	
-0.0436351	2.82269	-82.3265	
-0.0408536	2.74044	-82.1609	
-0.0381542	2.65837	-81.9805	
-0.0355368	2.57648	-81.7856	
-0.0330011	2.4948	-81.5761	
-0.0305471	2.41334	-81.3521	
-0.0281744	2.3321	-81.1138	
-0.0258828	2.25111	-80.8612	
-0.0236721	2.17038	-80.5944	
-0.0215419	2.08993	-80.3136	
-0.0194921	2.00976	-80.0187	
-0.0175223	1.9299	-79.7099	
-0.0156322	1.85035	-79.3872	
-0.0138215	1.77113	-79.0509	
-0.0120898	1.69225	-78.7009	
-0.0104369	1.61373	-78.3375	
-0.00886226	1.53558	-77.9606	
-0.0073656	1.45781	-77.5705	
-0.0059465	1.38044	-77.1671	
-0.00460457	1.30348	-76.7507	
-0.0033394	1.22695	-76.3214	
-0.00215054	1.15084	-75.8792	
-0.00103756	1.07519	-75.4243	
0	1	-74.9568	
0.000962601	0.925282	-74.4769	
0.00185073	0.85105	-73.9846	
0.00266487	0.777317	-73.4801	
0.00340553	0.704094	-72.9635	
0.00407323	0.631394	-72.4349	
0.0046685	0.559228	-71.8946	
0.00519187	0.487609	-71.3425	
0.0056439	0.416547	-70.7789	
0.00602515	0.346055	-70.2039	
0.0063362	0.276143	-69.6176	
0.00657764	0.206823	-69.0202	
0.00675005	0.138107	-68.4118	
0.00685405	0.0700035	-67.7925	
0.00689027	0.00252502	-67.1626	
0.00685932	-0.0643182	-66.5221	
0.00676185	-0.130516	-65.8713	
0.0065985	-0.196057	-65.2102	
0.00636995	-0.260933	-64.539	
0.00607686	-0.325132	-63.8579	
0.00571992	-0.388645	-63.167	
0.00529981	-0.451463	-62.4664	
0.00481723	-0.513575	-61.7564	
0.00427289	-0.574973	-61.0372	
0.00366752	-0.635646	-60.3087	
0.00300185	-0.695587	-59.5713	
0.0022766	-0.754786	-58.8251	
0.00149252	-0.813234	-58.0703	
0.000650381	-0.870924	-57.3069	
-0.000249068	-0.927846	-56.5353	
-0.00120505	-0.983992	-55.7555	
-0.00221679	-1.03935	-54.9677	
-0.0032835	-1.09392	-54.1722	
-0.00440437	-1.1477	-53.3689	
-0.00557862	-1.20066	-52.5583	
-0.00680542	-1.25281	-51.7403	
-0.00808396	-1.30414	-50.9153	
-0.00941342	-1.35464	-50.0832	
-0.010793	-1.4043	-49.2445	
-0.0122217	-1.45312	-48.3991	
-0.0136989	-1.5011	-47.5474	
-0.0152237	-1.54822	-46.6894	
-0.0167951	-1.59448	-45.8254	
-0.0184123	-1.63987	-44.9555	
-0.0200745	-1.68438	-44.0799	
-0.0217808	-1.72802	-43.1988	
-0.0235303	-1.77078	-42.3123	
-0.0253221	-1.81265	-41.4208	
-0.0271553	-1.85362	-40.5242	
-0.029029	-1.89369	-39.6229	
-0.0309424	-1.93286	-38.717	
-0.0328944	-1.97113	-37.8067	
-0.0348843	-2.00848	-36.8922	
-0.0369111	-2.04491	-35.9736	
-0.0389738	-2.08042	-35.0511	
-0.0410716	-2.11501	-34.125	
-0.0432035	-2.14867	-33.1954	
-0.0453686	-2.1814	-32.2624	
-0.047566	-2.21319	-31.3264	
-0.0497947	-2.24405	-30.3874	
-0.0520538	-2.27397	-29.4457	
-0.0543423	-2.30294	-28.5014	
-0.0566594	-2.33097	-27.5547	
-0.059004	-2.35805	-26.6058	
-0.0613752	-2.38418	-25.6549	
-0.063772	-2.40936	-24.7022	
-0.0661936	-2.43359	-23.7479	
-0.0686389	-2.45686	-22.7921	
-0.071107	-2.47917	-21.835	
-0.0735969	-2.50053	-20.8769	
-0.0761077	-2.52092	-19.9178	
-0.0786384	-2.54036	-18.958	
-0.0811881	-2.55884	-17.9977	
-0.0837558	-2.57636	-17.0371	
-0.0863405	-2.59291	-16.0762	
-0.0889413	-2.60851	-15.1154	
-0.0915572	-2.62314	-14.1548	
-0.0941872	-2.63682	-13.1945	
-0.0968305	-2.64953	-12.2348	
-0.099486	-2.66129	-11.2758	
-0.102153	-2.67208	-10.3178	
-0.10483	-2.68192	-9.36079	
-0.107516	-2.69081	-8.40509	
-0.110211	-2.69873	-7.45082	
-0.112913	-2.70571	-6.49818	
-0.115622	-2.71173	-5.54734	
-0.118337	-2.7168	-4.59847	
-0.121056	-2.72093	-3.65173	
-0.123778	-2.72411	-2.70732	
-0.126503	-2.72634	-1.76539	
-0.12923	-2.72764	-0.826128	
-0.131958	-2.728	0.11031	
-0.134686	-2.72742	1.04375	
-0.137413	-2.72591	1.97403	
-0.140138	-2.72347	2.90097	
-0.14286	-2.72011	3.82441	
-0.145578	-2.71583	4.7442	
-0.148291	-2.71062	5.66015	
-0.150999	-2.70451	6.57212	
-0.1537	-2.69748	7.47994	
-0.156393	-2.68955	8.38345	
-0.159078	-2.68072	9.2825	
-0.161754	-2.67098	10.1769	
-0.16442	-2.66036	11.0666	
-0.167075	-2.64885	11.9513	
-0.169717	-2.63646	12.8309	
-0.172347	-2.62319	13.7053	
-0.174964	-2.60905	14.5743	
-0.177565	-2.59405	15.4377	
-0.180151	-2.57818	16.2955	
-0.182721	-2.56146	17.1474	
-0.185274	-2.54389	17.9934	
-0.187809	-2.52547	18.8333	
-0.190325	-2.50622	19.6669	
-0.192821	-2.48614	20.494	
-0.195297	-2.46524	21.3147	
-0.197751	-2.44351	22.1287	
-0.200183	-2.42098	22.9359	
-0.202593	-2.39764	23.7361	
-0.204978	-2.37351	24.5293	
-0.20734	-2.34859	25.3153	
-0.209675	-2.32288	26.0939	
-0.211985	-2.2964	26.8651	
-0.214268	-2.26916	27.6287	
-0.216523	-2.24115	28.3846	
-0.21875	-2.21239	29.1327	
-0.220948	-2.18289	29.8729	
-0.223116	-2.15265	30.605	
-0.225253	-2.12168	31.329	
-0.227359	-2.08999	32.0446	
-0.229432	-2.05759	32.7519	
-0.231474	-2.02449	33.4506	
-0.233481	-1.99069	34.1408	
-0.235455	-1.95621	34.8222	
-0.237393	-1.92105	35.4949	
-0.239297	-1.88522	36.1586	
-0.241164	-1.84874	36.8133	
-0.242994	-1.8116	37.4589	
-0.244787	-1.77382	38.0952	
-0.246541	-1.73541	38.7223	
-0.248257	-1.69638	39.34	
-0.249934	-1.65674	39.9482	
-0.251571	-1.61649	40.5468	
-0.253167	-1.57565	41.1358	
-0.254722	-1.53422	41.7151	
-0.256235	-1.49222	42.2845	
-0.257706	-1.44965	42.8441	
-0.259134	-1.40653	43.3937	
-0.260519	-1.36287	43.9333	
-0.26186	-1.31867	44.4627	
-0.263156	-1.27395	44.982	
-0.264407	-1.22871	45.491	
-0.265613	-1.18297	45.9897	
-0.266773	-1.13673	46.478	
-0.267887	-1.09002	46.9559	
-0.268953	-1.04283	47.4233	
-0.269972	-0.995174	47.8802	
-0.270943	-0.94707	48.3265	
-0.271866	-0.898524	48.7621	
-0.27274	-0.849549	49.187	
-0.273565	-0.800154	49.6012	
-0.27434	-0.75035	50.0045	
-0.275066	-0.700149	50.3971	
-0.27574	-0.64956	50.7787	
-0.276365	-0.598595	51.1495	
-0.276937	-0.547264	51.5093	
-0.277459	-0.49558	51.8581	
-0.277929	-0.443552	52.1959	
-0.278346	-0.391192	52.5227	
-0.278711	-0.33851	52.8384	
-0.279023	-0.285519	53.143	
-0.279282	-0.232228	53.4365	
-0.279487	-0.178649	53.7189	
-0.279639	-0.124794	53.9901	
-0.279737	-0.0706727	54.2502	
-0.27978	-0.0162971	54.4991	
-0.279769	0.0383217	54.7368	
-0.279703	0.0931727	54.9633	
-0.279583	0.148245	55.1786	
-0.279407	0.203526	55.3827	
-0.279176	0.259006	55.5757	
-0.278889	0.314674	55.7574	
-0.278546	0.370517	55.9279	
-0.278148	0.426526	56.0872	
-0.277693	0.482688	56.2353	
-0.277182	0.538993	56.3723	
-0.276615	0.595429	56.4981	
-0.275991	0.651985	56.6127	
-0.275311	0.708651	56.7162	
-0.274574	0.765414	56.8086	
-0.27378	0.822264	56.8899	
-0.27293	0.87919	56.9602	
-0.272022	0.936181	57.0193	
-0.271057	0.993225	57.0675	
-0.270035	1.05031	57.1047	
-0.268957	1.10743	57.131	
-0.267821	1.16457	57.1463	
-0.266627	1.22172	57.1507	
-0.265377	1.27887	57.1443	
-0.26407	1.336	57.1271	
-0.262705	1.39312	57.0991	
-0.261283	1.4502	57.0604	
-0.259805	1.50724	57.011	
-0.258269	1.56422	56.9511	
-0.256676	1.62113	56.8805	
-0.255027	1.67798	56.7994	
-0.25332	1.73473	56.7079	
-0.251557	1.79139	56.6059	
-0.249738	1.84794	56.4936	
-0.247861	1.90437	56.371	
-0.245929	1.96068	56.2382	
-0.24394	2.01684	56.0952	
-0.241895	2.07286	55.9422	
-0.239794	2.12873	55.7791	
-0.237638	2.18442	55.606	
-0.235426	2.23993	55.4231	
-0.233158	2.29526	55.2304	
-0.230835	2.35039	55.0279	
-0.228457	2.40531	54.8157	
-0.226025	2.46002	54.594	
-0.223537	2.5145	54.3628	
-0.220996	2.56874	54.1222	
-0.2184	2.62274	53.8722	
-0.21575	2.67648	53.613	
-0.213047	2.72996	53.3447	
-0.210291	2.78317	53.0673	
-0.207481	2.8361	52.7809	
-0.204618	2.88873	52.4856	
-0.201704	2.94106	52.1815	
-0.198736	2.99309	51.8688	
-0.195717	3.0448	51.5474	
-0.192647	3.09618	51.2176	
-0.189525	3.14723	50.8794	
-0.186353	3.19794	50.5328	
-0.183129	3.24829	50.1781	
-0.179856	3.29829	49.8153	
-0.176533	3.34792	49.4445	
-0.17316	3.39718	49.0659	
-0.169739	3.44605	48.6794	
-0.166268	3.49453	48.2854	
-0.16275	3.54262	47.8838	
-0.159183	3.5903	47.4747	
-0.155569	3.63757	47.0584	
-0.151908	3.68441	46.6348	
-0.148201	3.73083	46.2042	
-0.144447	3.77682	45.7666	
-0.140647	3.82236	45.3222	
-0.136802	3.86746	44.871	
-0.132912	3.9121	44.4133	
-0.128978	3.95629	43.949	
-0.125	4	43.4784	
-0.120978	4.04324	43.0016	
-0.116914	4.086	42.5186	
-0.112806	4.12828	42.0297	
-0.108657	4.17006	41.5349	
-0.104467	4.21134	41.0344	
-0.100235	4.25213	40.5283	
-0.0959625	4.2924	40.0167	
-0.0916501	4.33216	39.4998	
-0.0872983	4.3714	38.9777	
-0.0829075	4.41011	38.4505	
-0.0784783	4.4483	37.9183	
-0.0740111	4.48595	37.3814	
-0.0695066	4.52306	36.8397	
-0.0649652	4.55962	36.2936	
-0.0603875	4.59564	35.743	
-0.0557741	4.63111	35.1881	
-0.0511255	4.66602	34.6292	
-0.0464422	4.70037	34.0662	
-0.0417249	4.73415	33.4994	
-0.0369741	4.76736	32.9288	
-0.0321904	4.8	32.3547	
-0.0273743	4.83207	31.7771	
-0.0225264	4.86356	31.1962	
-0.0176474	4.89446	30.6122	
-0.0127377	4.92478	30.0251	
-0.00779802	4.95451	29.4352	
-0.00282889	4.98365	28.8425	
0.00216908	5.0122	28.2472	
0.0071953	5.04014	27.6495	
0.0122492	5.06749	27.0494	
0.0173301	5.09424	26.4471	
0.0224375	5.12039	25.8429	
0.0275707	5.14593	25.2367	
0.0327291	5.17086	24.6287	
0.0379122	5.19518	24.0192	
